"beta","gamma2","sigma2","n_clusters","R_per_cluster","replication","estimated_beta","lower_confint","upper_confint","ratio"
1,1,1,10,18,18,-0.140320974910068,-1.13746034513452,0.856818395314381,"2:1"
1,1,1,10,18,19,1.17477045237942,-0.0997476963212764,2.44928860108012,"2:1"
1,1,1,10,18,20,1.49456812725066,0.292401476815373,2.69673477768594,"2:1"
1,1,1,10,18,21,0.833171421628205,-0.156696521632762,1.82303936488917,"2:1"
1,1,1,10,18,22,0.163738135284442,-1.31557910992576,1.64305538049464,"2:1"
1,1,1,10,18,23,-0.956769403043568,-1.90164894287933,-0.0118898632078033,"2:1"
1,1,1,10,18,24,1.04521187095733,-0.355767574898212,2.44619131681288,"2:1"
1,1,1,10,18,25,0.719224269437278,-0.452004680455666,1.89045321933022,"2:1"
1,1,1,10,18,26,2.38295350070252,1.00820980374354,3.75769719766151,"2:1"
1,1,1,10,18,27,-0.102883026745262,-1.26754067309382,1.06177461960329,"2:1"
1,1,1,10,18,28,0.261842504651895,-1.22216167105003,1.74584668035382,"2:1"
1,1,1,10,18,29,1.00134409750964,0.0806717733677526,1.92201642165153,"2:1"
1,1,1,10,18,30,1.22963581886611,0.101954076559136,2.35731756117309,"2:1"
1,1,1,10,18,31,1.02912123720132,-0.691619648956155,2.74986212335879,"2:1"
1,1,1,10,18,32,0.507912221027707,-0.286188314722401,1.30201275677782,"2:1"
1,1,1,10,18,33,1.75619748894176,0.113564843240982,3.39883013464254,"2:1"
1,1,1,10,18,34,0.9030693494603,-0.121340453659097,1.9274791525797,"2:1"
1,1,1,10,18,35,-0.121480640244176,-1.04550904386887,0.802547763380523,"2:1"
1,1,1,10,18,36,0.44393390347316,-0.464958668698394,1.35282647564471,"2:1"
1,1,1,10,18,37,0.109334406043062,-1.46304105000823,1.68170986209435,"2:1"
1,1,1,10,18,38,-0.343300912314968,-2.99051063271577,2.30390880808583,"2:1"
1,1,1,10,18,39,1.40098480555617,-0.112527884444662,2.91449749555701,"2:1"
1,1,1,10,18,40,1.8573851358291,0.458908691304983,3.25586158035322,"2:1"
1,1,1,10,18,41,1.75938864201041,0.0698045527275062,3.44897273129331,"2:1"
1,1,1,10,18,42,1.13721048561221,-0.580708775780403,2.85512974700482,"2:1"
1,1,1,10,18,43,1.42265818686299,-0.200918491015555,3.04623486474154,"2:1"
1,1,1,10,18,44,1.01171917302917,-0.642335942250292,2.66577428830863,"2:1"
1,1,1,10,18,45,0.713495280644393,-0.873782644660245,2.30077320594903,"2:1"
1,1,1,10,18,46,0.545609815777716,-0.88282581254496,1.97404544410039,"2:1"
1,1,1,10,18,47,2.0744247315947,0.562141141024765,3.58670832216464,"2:1"
1,1,1,10,18,48,1.54550270836553,0.394280602835162,2.69672481389589,"2:1"
1,1,1,10,18,49,0.15282727516837,-0.609019886889619,0.914674437226359,"2:1"
1,1,1,10,18,50,0.976875499871,0.282314590941633,1.67143640880037,"2:1"
1,1,1,10,18,51,2.1303459350521,1.19638143294588,3.06431043715833,"2:1"
1,1,1,10,18,52,0.622244213469347,-0.745573772919012,1.99006219985771,"2:1"
1,1,1,10,18,53,1.37673447632056,-0.491512873923609,3.24498182656473,"2:1"
1,1,1,10,18,54,-0.350730986613966,-1.86686863939804,1.16540666617011,"2:1"
1,1,1,10,18,55,2.1289080317052,1.0195866041021,3.2382294593083,"2:1"
1,1,1,10,18,56,0.73672533641866,-0.53695524802068,2.010405920858,"2:1"
1,1,1,10,18,57,0.470438298617104,-0.637984641747138,1.57886123898135,"2:1"
1,1,1,10,18,58,1.13705413676392,-0.175566631933801,2.44967490546164,"2:1"
1,1,1,10,18,59,1.33613721442875,0.598623623798721,2.07365080505878,"2:1"
1,1,1,10,18,60,1.6952907090401,0.116197591711807,3.2743838263684,"2:1"
1,1,1,10,18,61,1.18501552014244,-0.391501622233863,2.76153266251873,"2:1"
1,1,1,10,18,62,0.75639440948234,-0.264239826789111,1.77702864575379,"2:1"
1,1,1,10,18,63,2.3682361605029,0.862409809468143,3.87406251153766,"2:1"
1,1,1,10,18,64,0.740537476780066,-0.159394644259799,1.64046959781993,"2:1"
1,1,1,10,18,65,1.36402192734296,-0.286041757196205,3.01408561188211,"2:1"
1,1,1,10,18,66,1.87450957717036,0.654154599229652,3.09486455511107,"2:1"
1,1,1,10,18,67,1.08045524640488,-0.776966416769783,2.93787690957954,"2:1"
1,1,1,10,18,68,1.51736271720345,0.590631900294005,2.4440935341129,"2:1"
1,1,1,10,18,69,1.73634384675737,0.282878854220981,3.18980883929375,"2:1"
1,1,1,10,18,70,0.98868742336649,-0.369282307095141,2.34665715382812,"2:1"
1,1,1,10,18,71,2.11085205100752,0.911553619895034,3.31015048212,"2:1"
1,1,1,10,18,72,1.49898489158942,0.394307858214445,2.60366192496439,"2:1"
1,1,1,10,18,73,0.500159119476395,-0.327212349509277,1.32753058846207,"2:1"
1,1,1,10,18,74,0.747554750713021,-1.42832473275587,2.92343423418191,"2:1"
1,1,1,10,18,75,-0.00645857842438301,-1.19807015612534,1.18515299927658,"2:1"
